@	@	0.23045636726659469
,	@	0.1914467216325348
L	@	0.14883217515274785
~	@	0.03209944900795629
&	@	0.003852736677506582
S	@	0.00038295038555896747
N	@	0.032302546125344785
A	@	0.007394751161838383
G	@	0.04051639346917404
$	@	0.008367528505559153
V	@	0.01333078563781054
R	@	0.003080367808172067
X	@	0.07679472086577722
E	@	0.014919269517381525
T	@	0.015468853211269992
M	@	0.03820810161606456
D	@	0.012359293560677291
O	@	0.004408679038163452
Z	@	0.011822947044629783
!	@	0.0070793024943274635
^	@	0.0019192313796936845
U	@	0.09397456954449247
P	@	0.0007914366794061343
Y	@	0.007493624117415123
#	@	0.002697155299787776
-END-STATE-	@	4.258568578516217e-08
@	,	0.033197086326354826
,	,	0.1284215754948478
L	,	0.019847325011210084
~	,	0.10669828563395256
&	,	0.00036762390526886614
S	,	0.019996000530267923
N	,	0.02150021485988489
A	,	0.013146378957245585
G	,	0.17148387386293015
$	,	0.005150734338287335
V	,	0.007870758558044337
R	,	0.000909008624962087
X	,	0.08923493988448505
E	,	0.017570947429352987
T	,	0.0011491181586195261
M	,	0.046767801458865284
D	,	0.09440926664685573
O	,	3.095907969032335e-05
Z	,	0.02082308386937968
!	,	0.054719064589517134
^	,	0.08647333971949847
U	,	0.040436336727752334
P	,	0.00023050066238687633
Y	,	0.011461033375801115
#	,	0.008101772431286678
-END-STATE-	,	2.9696535337977564e-06
@	L	0.02146098773383278
,	L	0.01174289584018078
L	L	0.04997600200485058
~	L	0.004134720877594425
&	L	0.04936651399730397
S	L	0.23493482955488007
N	L	0.17727902186106478
A	L	0.007239342055222924
G	L	0.0711439987005279
$	L	0.024692005151721506
V	L	0.013382269144170355
R	L	0.009565113317249126
X	L	0.00038167832270319776
E	L	0.001572823563528895
T	L	0.014160743452186519
M	L	0.029257928126367422
D	L	0.006915543925278932
O	L	0.0013800021657012968
Z	L	0.03903067491500004
!	L	0.06686964670422418
^	L	0.023684931971174043
U	L	0.02038670446299999
P	L	0.029552531379777737
Y	L	0.02976665066293299
#	L	0.06212209485780836
-END-STATE-	L	3.4496986468573356e-07
@	~	0.09395766217955207
,	~	0.08164174585617084
L	~	0.11097803769040786
~	~	0.009430259412066695
&	~	0.004261009256572058
S	~	0.026607576568621904
N	~	0.024977053929167953
A	~	0.02299094156252618
G	~	0.07147345428324245
$	~	0.014467570171334529
V	~	0.048253314199318914
R	~	0.012195998955119195
X	~	0.010250330023769226
E	~	0.011819172647927081
T	~	0.023630460880163826
M	~	0.08513746330356473
D	~	0.07440515203692605
O	~	0.0015945925211141396
Z	~	0.00466631879828107
!	~	0.04707786257881221
^	~	0.00020089421221872276
U	~	0.04386001206967304
P	~	0.007855658350535947
Y	~	0.04944056390927919
#	~	0.1188268742826345
-END-STATE-	~	1.9900730298239554e-08
@	&	0.06178426101413995
,	&	0.026913918418067628
L	&	0.005978077953086624
~	&	0.03435500851607839
&	&	0.20621202091953938
S	&	0.03350868300504296
N	&	0.0022824182769937557
A	&	0.01512230354370798
G	&	0.010061691281381827
$	&	5.877652249068212e-06
V	&	0.04409232570839499
R	&	0.16696599804154919
X	&	0.00272171721176085
E	&	0.15337978744678502
T	&	0.00928070871337679
M	&	0.010744489849804213
D	&	0.011515054679735199
O	&	0.018857923342748193
Z	&	0.025604245458286337
!	&	0.0012649204126758966
^	&	0.02130281155398095
U	&	0.008215707402706992
P	&	0.0032614500866983824
Y	&	0.0042656426413199425
#	&	0.02222601852016868
-END-STATE-	&	0.1000769379710139
@	S	0.0012620485375046393
,	S	0.03026442659155617
L	S	0.133286986186422
~	S	0.0231067628933114
&	S	0.01331018098697638
S	S	0.00997559468778268
N	S	0.001629002230685702
A	S	0.002215702094078335
G	S	0.05161918282605011
$	S	0.012862645790868607
V	S	0.010326658124582366
R	S	0.007687449339747669
X	S	0.14249542671700818
E	S	0.17060351497218645
T	S	0.011291041418119286
M	S	0.08563867526784434
D	S	0.1959562549984268
O	S	0.0005592272332610438
Z	S	0.005171560630022771
!	S	0.007467853252360171
^	S	0.006937518499438328
U	S	0.01884878368324593
P	S	5.850655956790067e-05
Y	S	0.010559846427570312
#	S	0.04684814063709866
-END-STATE-	S	1.7009156110871998e-05
@	N	0.07354823296576737
,	N	0.09601938653223065
L	N	0.14825624819475056
~	N	0.0183292369410699
&	N	0.007676415323903454
S	N	0.03987378440734017
N	N	0.06265277571585139
A	N	0.004874899700812638
G	N	0.0011381225144049328
$	N	0.0037782806088544002
V	N	0.007121779661505429
R	N	0.01268587850954489
X	N	0.04589756953653483
E	N	0.007683276145064284
T	N	0.04484944516679087
M	N	0.14166931254251894
D	N	0.029631165392948824
O	N	0.0018772394343857606
Z	N	0.005354595125837724
!	N	0.03806687426111578
^	N	0.0425973287695355
U	N	0.001847919490611974
P	N	0.02880354737868018
Y	N	0.07243518972031654
#	N	0.06327356447330118
-END-STATE-	N	5.793115744064792e-05
@	A	0.10188858221587897
,	A	0.09457620579497786
L	A	0.01567375978688858
~	A	0.0021240256912640927
&	A	0.005717993492011926
S	A	0.007053876032961569
N	A	0.01992632573264427
A	A	0.043760443656353745
G	A	0.08014509634099082
$	A	0.27023876013454107
V	A	0.025334771479534907
R	A	0.08204496239619721
X	A	0.004174990551689946
E	A	0.007953630367382872
T	A	0.02002694536039527
M	A	0.01334772669327343
D	A	0.000270671312984376
O	A	0.005213817978884191
Z	A	0.032307172266675885
!	A	0.06219685335411123
^	A	0.017638058580795538
U	A	0.00022449645709600438
P	A	0.07193709763936162
Y	A	0.0058279250919698895
#	A	0.010395807763585363
-END-STATE-	A	3.5040241419476583e-09
@	G	0.008698250125349678
,	G	0.007314423881807608
L	G	0.016188706802114504
~	G	0.014013024807992264
&	G	0.1065662679475526
S	G	0.03674375483173109
N	G	0.08397254182390052
A	G	0.003996591240535169
G	G	0.05017704196907743
$	G	0.017384138100637533
V	G	0.0012882836899022374
R	G	0.10167092019832923
X	G	0.04255626077477627
E	G	0.27405229322555613
T	G	0.01519771366160869
M	G	0.025165824605548115
D	G	0.07416324408264947
O	G	0.00019628382868224514
Z	G	0.02150328311723914
!	G	0.0016177706686541357
^	G	0.034065009641923126
U	G	0.030766440557241804
P	G	0.007432739574287766
Y	G	0.011777660660903523
#	G	0.01349125770735097
-END-STATE-	G	2.7217129625226835e-07
@	$	0.05443141243131691
,	$	0.0259616014191729
L	$	0.0025077469275353544
~	$	0.08743534347629092
&	$	0.09600751108982787
S	$	0.04724689517832262
N	$	0.12094022390467375
A	$	0.02886988362293014
G	$	0.037542120159844476
$	$	0.005818678997732521
V	$	0.010519881753151349
R	$	0.04411277259251387
X	$	0.10020962208957117
E	$	0.0022176005849162883
T	$	0.021369852212919524
M	$	0.09123379795739432
D	$	0.09462366799154838
O	$	0.003975978109569905
Z	$	0.04244417265459755
!	$	0.016739824428000254
^	$	0.01953888627135897
U	$	0.014478768859785022
P	$	0.026945456066763056
Y	$	0.002531774063003404
#	$	0.0018966969152574321
-END-STATE-	$	0.0003998298973461332
@	V	0.02281197871424835
,	V	0.13809864219244336
L	V	0.0106496236563378
~	V	0.030708242320034412
&	V	0.00770128415315173
S	V	0.03282284588677961
N	V	0.007761189267485158
A	V	0.13489340177029635
G	V	0.0671221831168224
$	V	0.0885138701839397
V	V	0.05086828201025178
R	V	0.010865555233549982
X	V	0.03341590245872059
E	V	0.003058840340805893
T	V	0.02288149240799888
M	V	0.012120733756121759
D	V	0.06035633104839301
O	V	0.06696913797961525
Z	V	0.01135965872594975
!	V	0.004164907562243334
^	V	0.0187316514890836
